"STATION","NAME","DATE","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WESD","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT11","WT13","WT14","WT15","WT16","WT17","WT18","WT19","WT21","WT22","WV03"
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1998-10-25","0.28","0.0","0.0","44","45","43","0.0","    1",,,,,,,,,,"    1",,,"    1",,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1998-10-26","0.00","0.0","0.0","48","52","44","0.0","    1",,,,,,,,,,"    1","    1",,"    1",,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1998-10-27","0.00","0.0","0.0","48","63","32","0.0","    1",,,,,,,,,,"    1","    1",,"    1",,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1998-10-28","0.00","0.0","0.0","40","55","24","0.0",,,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1998-10-29","0.05","0.0","0.0","42","48","35","0.0",,,,,,,,,,,,,,"    1",,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1998-10-30","0.08","0.0","0.0","45","48","41","0.0","    1",,,,,,,,,,"    1","    1",,"    1",,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1998-10-31","0.00","0.0","0.0","39","51","26","0.0","    1",,,,,,,,,,"    1",,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1998-11-01","0.00","0.0","0.0","37","44","29","0.0",,,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1998-11-02","0.00","0.0","0.0","33","40","25","0.0",,,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1998-11-03","0.00","0.0","0.0","26","31","21","0.0",,,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1998-11-04","0.00","0.0","0.0","20","27","13","0.0",,,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1998-11-05","0.00","0.0","0.0","23","28","18","0.0",,,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1998-11-06","0.01","0.4","0.0","28","33","23","0.0","    1",,,,,"    1",,,,,"    1",,"    1","    1",,"    1",,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1998-11-07","0.00","0.0","0.0","33","35","30","0.0","    1",,,,,"    1",,,,,"    1","    1","    1","    1",,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1998-11-08","0.00","0.0","0.0","30","35","25","0.0","    1",,,,,,,,,,"    1",,,,,"    1",,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1998-11-09","0.00","0.0","0.0","29","36","21","0.0","    1","    1",,,,,,,,,"    1",,,,,,,,"    1",
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1998-11-10","0.47","5.0","0.0","33","36","30","0.0","    1","    1",,,,,,,,,"    1",,,,,"    1",,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1998-11-11","0.00","0.0","5.0","23","30","15","0.0","    1",,,,,,,,"    1",,"    1",,,,,"    1",,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1998-11-12","0.01","0.4","5.0","15","20","9","0.0","    1",,,,,,,,,,"    1",,,,,"    1",,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1998-11-13","0.04","0.6","6.0","24","31","17","0.0","    1",,,,,,,,,,"    1",,,,,"    1","    1",,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1998-11-14","0.23","2.4","7.0","28","32","23","0.0","    1",,,,,,,,,,"    1",,,,,"    1",,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1998-11-15","0.00","0.0","7.0","24","26","22","0.0",,,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1998-11-16","0.00","0.0","7.0","19","25","13","0.0",,,,,,,,,,,,,,,,"    1",,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1998-11-17","0.01","0.0","7.0","24","26","22","0.0","    1",,,,,,,,,,"    1",,,,,"    1",,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1998-11-18","0.64","8.6","4.0","24","27","20","0.0","    1",,"    1","    1",,,,,,,"    1",,,,,"    1",,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1998-11-19","0.28","5.0","14.0","22","24","20","0.0","    1",,,,,,,,"    1",,"    1",,,,,"    1",,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1998-11-20","0.00","0.0","15.0","11","22","-1","0.0","    1",,,,,,,,"    1",,"    1",,,,,"    1",,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1998-11-21","0.00","0.0","14.0","16","35","-4","0.0","    1",,,,,,,,,,"    1",,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1998-11-22","0.00","0.0","13.0","34","43","24","0.0","    1",,,,,,,,,,"    1",,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1998-11-23","0.00","0.0","10.0","35","42","27","0.0",,,,,,,,,,,,,,"    1",,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1998-11-24","0.00","0.0","5.0","27","40","13","0.0","    1","    1",,,,,,,,,"    1",,,,,,,,"    1",
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1998-11-25","0.01","0.0","5.0","37","40","34","0.0",,,,,,,,,,,,,,"    1",,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1998-11-26","0.00","0.0","4.0","30","36","24","0.0",,,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1998-11-27","0.00","0.0","4.0","36","47","24","0.0",,,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1998-11-28","0.00","0.0","4.0","29","39","19","0.0","    1",,,,,,,,,,"    1",,,,,,,,"    1",
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1998-11-29","0.00","0.0","4.0","38","42","34","0.0","    1","    1",,,,,,,,,"    1","    1",,"    1",,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1998-11-30","0.00","0.0","2.0","33","35","31","0.0","    1",,,,,,,,,,"    1","    1",,"    1",,"    1",,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1998-12-01","0.00","0.0","1.0","32","37","26","0.0",,,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1998-12-02","0.00","0.0","1.0","24","32","16","0.0","    1","    1",,,,,,,,,"    1",,,,,,,,"    1",
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1998-12-03","0.00","0.0","1.0","37","44","29","0.0",,,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1998-12-04","0.00","0.0","1.0","28","31","25","0.0",,,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1998-12-05","0.01","0.0","1.0","28","33","22","0.0","    1",,,,,"    1",,,,,"    1","    1","    1","    1","    1","    1",,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1998-12-06","0.00","0.0","0.0","15","22","8","0.0","    1",,,,,,,,,,"    1",,,,,"    1",,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1998-12-07","0.00","0.0","1.0","17","30","3","0.0",,,,,,,,,,,,,,,,"    1",,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1998-12-08","0.00","0.0","1.0","19","24","14","0.0","    1",,,,,,,,,,"    1",,,,,,,,"    1",
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1998-12-09","0.00","0.0","1.0","22","31","12","0.0",,,,,,,,,,,,,,,,"    1",,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1998-12-10","0.00","0.0","1.0","25","34","14","0.0",,,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1998-12-11","0.00","0.0","1.0","27","40","14","0.0",,,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1998-12-12","0.00","0.0","1.0","27","38","15","0.0",,,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1998-12-13","0.00","0.0","1.0","22","36","8","0.0",,,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1998-12-14","0.00","0.0","1.0","40","47","32","0.0",,,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1998-12-15","0.00","0.0","0.0","30","36","23","0.0",,,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1998-12-16","0.00","0.0","0.0","24","30","17","0.0",,,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1998-12-17","0.06","1.2","0.0","16","21","11","0.0","    1",,,,,,,,,,"    1",,,,,"    1",,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1998-12-18","0.13","5.2","3.0","14","23","4","0.0","    1",,,,,,,,,,"    1",,,,,"    1",,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1998-12-19","0.00","0.0","3.0","-8","4","-20","0.0","    1",,,,,,,"    1",,,"    1",,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1998-12-20","0.02","0.6","3.0","-11","0","-23","0.0","    1",,,,,,,,,,"    1",,,,,"    1",,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1998-12-21","0.00","0.0","3.0","-12","-6","-19","0.0",,,,,,,,,,,,,,,,"    1","    1",,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1998-12-22","0.00","0.0","3.0","-10","3","-24","0.0",,,,,,,,"    1","    1",,,,,,,"    1",,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1998-12-23","0.00","0.0","3.0","-4","1","-10","0.0",,,,,,,,"    1","    1",,,,,,,"    1",,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1998-12-24","0.00","0.0","3.0","-3","5","-12","0.0",,,,,,,,,,,,,,,,"    1",,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1998-12-25","0.00","0.0","3.0","-6","5","-17","0.0",,,,,,,,"    1",,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1998-12-26","0.01","0.2","3.0","-5","7","-18","0.0",,,,,,,,,,,,,,,,"    1",,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1998-12-27","0.01","1.3","3.0","1","12","-10","0.0","    1",,,,,,,,,,"    1",,,,,"    1",,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1998-12-28","0.13","4.4","4.0","-1","10","-12","0.0","    1",,,,,,,,,,"    1",,,,,"    1",,,"    1",
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1998-12-29","0.00","0.0","5.0","-9","0","-19","0.0",,,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1998-12-30","0.00","0.0","5.0","-18","-5","-32","0.0",,,,,,,,"    1",,,,,,,,"    1",,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1998-12-31","0.00","0.0","5.0","-21","-9","-34","0.0",,,,,,,,"    1",,,,,,,,"    1",,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1999-01-01","0.00","0.0","5.0","-20","-3","-37","0.0",,,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1999-01-02","0.00","0.0","5.0","4","10","-3","0.0",,,,,,,,,,,,,,,,"    1",,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1999-01-03","0.00","0.0","5.0","-2","5","-9","0.0",,,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1999-01-04","0.00","0.0","5.0","-12","-4","-21","0.0",,,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1999-01-05","0.00","0.1","5.0","-7","3","-17","0.0",,,,,,,,,,,,,,,,"    1",,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1999-01-06","0.00","0.0","5.0","-10","-3","-17","0.0",,,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1999-01-07","0.00","0.0","4.0","-11","-2","-20","0.0",,,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1999-01-08","0.00","0.0","4.0","-13","-3","-23","0.0",,,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1999-01-09","0.00","0.1","4.0","-15","-2","-28","0.0",,,,,,,,,,,,,,,,"    1",,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1999-01-10","0.00","0.0","4.0","-18","-9","-28","0.0",,,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1999-01-11","0.01","0.2","4.0","-19","-8","-30","0.0",,,,,,,,"    1",,,,,,,,"    1",,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1999-01-12","0.00","0.0","4.0","-23","-10","-36","0.0",,,,,,,,"    1",,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1999-01-13","0.02","0.4","4.0","-11","4","-27","0.0","    1",,,,,,,,,,"    1",,,,,"    1",,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1999-01-14","0.00","0.3","5.0","5","13","-3","0.0",,,,,,,,,,,,,,,,"    1",,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1999-01-15","0.01","0.7","5.0","17","27","7","0.0","    1",,,,,,,,"    1",,"    1",,,,,"    1",,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1999-01-16","0.04","1.0","6.0","28","34","21","0.0","    1",,,,,,,,,,"    1",,,,,"    1",,,"    1",
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1999-01-17","0.00","0.0","6.0","23","36","10","0.0",,,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1999-01-18","0.00","0.2","6.0","15","31","-1","0.0",,,,,,,,,,,,,,,,"    1",,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1999-01-19","0.00","0.1","6.0","-3","10","-16","0.0","    1",,,,,,,,,,"    1",,,,,"    1",,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1999-01-20","0.00","0.0","6.0","4","12","-4","0.0",,,,,,,,,,,,,,,,"    1",,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1999-01-21","0.01","0.4","6.0","10","21","-2","0.0","    1",,,,,,,,,,"    1",,,,,"    1",,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1999-01-22","0.00","0.2","6.0","19","24","13","0.0","    1",,,,,,,,,,"    1",,,,,"    1",,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1999-01-23","0.00","0.0","6.0","17","23","10","0.0","    1",,,,,,,"    1",,,"    1",,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1999-01-24","0.00","0.1","6.0","13","19","7","0.0",,,,,,,,,,,,,,,,"    1",,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1999-01-25","0.00","0.2","6.0","9","18","-1","0.0","    1",,,,,,,,,,"    1",,,,,"    1",,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1999-01-26","0.00","0.0","6.0","7","20","-6","0.0",,,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1999-01-27","0.00","0.0","6.0","16","21","10","0.0",,,,,,,,,,,,,,,,"    1",,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1999-01-28","0.00","0.0","5.0","10","24","-5","0.0",,,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1999-01-29","0.00","0.0","5.0","25","35","15","0.0",,,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1999-01-30","0.00","0.0","5.0","28","43","12","0.0","    1",,,,,,,,,,"    1",,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1999-01-31","0.00","0.0","4.0","34","45","22","0.0",,,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1999-02-01","0.07","0.8","4.0","30","32","27","0.0","    1",,,,,"    1",,,,,"    1",,"    1","    1",,"    1","    1",,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1999-02-02","0.00","0.2","5.0","21","31","11","0.0",,,,,,,,,,,,,,,,"    1",,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1999-02-03","0.00","0.1","5.0","14","29","-2","0.0",,,,,,,,,,,,,,,,"    1",,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1999-02-04","0.00","0.0","5.0","-1","9","-12","0.0",,,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1999-02-05","0.00","0.0","5.0","17","27","7","0.0",,,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1999-02-06","0.00","0.0","5.0","15","22","7","0.0",,,,,,,,,,,,,,,,"    1",,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1999-02-07","0.00","0.0","5.0","23","37","8","0.0",,,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1999-02-08","0.08","0.3","4.0","34","40","28","0.0","    1","    1",,,,,,,,,"    1","    1",,"    1",,"    1",,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1999-02-09","0.00","0.1","4.0","23","32","13","0.0",,,,,,,,,,,,,,,,"    1",,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1999-02-10","0.00","0.0","4.0","30","41","19","0.0","    1",,,,,"    1",,,,,"    1",,,"    1","    1",,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1999-02-11","0.03","0.4","3.0","22","37","7","0.0","    1",,,,,"    1",,,"    1",,"    1",,,"    1","    1","    1",,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1999-02-12","0.01","0.3","3.0","11","19","3","0.0",,,,,,,,"    1","    1",,,,,,,"    1",,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1999-02-13","0.00","0.0","3.0","13","32","-6","0.0",,,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1999-02-14","0.00","0.0","3.0","33","43","22","0.0",,,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1999-02-15","0.04","0.9","1.0","22","30","13","0.0","    1",,,,,,,,,,"    1",,,,,"    1",,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1999-02-16","0.10","2.8","4.0","10","14","6","0.0","    1",,,,,,,,,,"    1",,,,,"    1",,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1999-02-17","0.00","0.0","5.0","2","12","-9","0.0",,,,,,,,,,,,,,,,"    1","    1",,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1999-02-18","0.00","0.0","5.0","8","19","-3","0.0",,,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1999-02-19","0.00","0.0","5.0","7","23","-9","0.0",,,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1999-02-20","0.00","0.0","5.0","9","27","-9","0.0",,,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1999-02-21","0.00","0.0","2.0","11","32","-10","0.0",,,,,,,,"    1",,,,,,"    1",,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1999-02-22","0.00","0.0","3.0","16","31","0","0.0",,,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1999-02-23","0.02","0.2","3.0","23","30","16","0.0","    1",,,,,,,,,,"    1",,,,,"    1",,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1999-02-24","0.01","1.6","3.0","28","31","24","0.0","    1",,,,,,,,"    1",,"    1",,,,,"    1",,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1999-02-25","0.00","0.0","4.0","31","36","26","0.0","    1",,,,,,,,,,"    1",,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1999-02-26","0.00","0.0","3.0","37","45","28","0.0","    1",,,,,,,,,,"    1",,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1999-02-27","0.15","1.5","1.0","34","35","32","0.0","    1",,,,,,,,,,"    1","    1",,"    1",,"    1",,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1999-02-28","0.00","0.0","1.0","29","32","25","0.0","    1",,,,,,,,,,"    1",,,,,"    1",,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1999-03-01","0.00","0.0","1.0","30","35","24","0.0","    1",,,,,,,,,,"    1",,,,,"    1",,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1999-03-02","0.08","1.4","2.0","22","31","12","0.0","    1",,,,,,,,"    1",,"    1",,,,,"    1",,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1999-03-03","0.00","0.0","2.0","12","22","2","0.0",,,,,,,,,,,,,,,,"    1",,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1999-03-04","0.00","0.0","2.0","14","24","4","0.0",,,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1999-03-05","0.00","0.0","2.0","14","20","7","0.0",,,,,,,,,,,,,,"    1",,"    1",,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1999-03-06","0.00","0.0","2.0","11","22","0","0.0",,,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1999-03-07","0.00","0.0","2.0","14","30","-3","0.0",,,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1999-03-08","0.10","1.3","2.0","27","32","21","0.0","    1",,,,,,,,,,"    1",,,,,"    1",,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1999-03-09","0.19","3.0","5.0","27","32","22","0.0","    1",,,,,,,,,,"    1",,,,,"    1",,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1999-03-10","0.00","0.0","4.0","23","35","11","0.0",,,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1999-03-11","0.00","0.0","3.0","21","34","8","0.0",,,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1999-03-12","0.00","0.0","3.0","19","37","1","0.0",,,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1999-03-13","0.00","0.0","3.0","27","37","16","0.0",,,,,,,,,,,,,,,,"    1",,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1999-03-14","0.00","0.0","3.0","25","42","8","0.0",,,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1999-03-15","0.00","0.0","2.0","41","52","29","0.0",,,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1999-03-16","0.00","0.0","0.0","38","48","27","0.0","    1",,,,,,,,,,"    1",,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1999-03-17","0.45","5.7","0.0","29","38","20","0.0",,,,,,,,,,,,,,"    1",,"    1",,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1999-03-18","0.00","0.0","5.0","20","31","9","0.0",,,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1999-03-19","0.00","0.0","5.0","23","43","3","0.0",,,,,,,,,,,,,,,,,,,,
