"STATION","NAME","DATE","DAPR","MDPR","MDSF","PRCP","SNOW","SNWD","TMAX","TMIN","TOBS","WESD","WT01","WT03","WT04","WT05","WT06","WT11"
"USC00212555","ELY 25 E, MN US","1999-02-25",,,,"0.00",,,"29","21","28",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-02-26",,,,"0.00",,,"33","22","26",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-02-27",,,,"0.00",,,"41","22","37",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-02-28",,,,"0.00",,,"37","28","28",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-03-01",,,,"0.00","0.0",,"30","0","11",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-03-02",,,,"0.04","0.8",,"37","11","26",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-03-03",,,,"0.00",,,"28","2","3",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-03-04",,,,"0.00",,,"24","-10","-9",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-03-05",,,,"0.00",,,"24","-9","-7",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-03-06",,,,"0.00",,,"24","-13","-7",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-03-07",,,,"0.00",,,"30","-11","-9",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-03-08",,,,"0.00",,,"26","-9","19",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-03-09",,,,"0.12","0.3",,"30","12","25",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-03-10",,,,"0.00",,,"31","2","6",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-03-11",,,,"0.00",,,"35","-2","-2",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-03-12",,,,"0.00",,,"36","-2","-1",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-03-13",,,,"0.00",,,"39","-2","23",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-03-14",,,,"0.00",,,"38","6","10",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-03-15",,,,"0.00",,,"44","8","30",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-03-16",,,,"0.00",,,"52","26","29",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-03-17",,,,"0.00",,,"50","25","38",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-03-18",,,,"0.97","7.0",,"38","18","21",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-03-19",,,,"0.00",,,"40","5","36",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-03-22",,,,"0.00",,,"37","6","14",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-03-23",,,,"0.00",,,"42","13","29",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-03-24",,,,"0.00",,,"33","10","20",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-03-25",,,,"0.00",,,"36","5","15",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-03-26",,,,"0.00",,,"43","15","29",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-03-27",,,,"0.00",,,"54","29","35",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-03-28",,,,"0.00",,,"44","31","34",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-03-29",,,,"0.00",,,"48","22","27",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-03-30",,,,"0.00",,,"49","22","27",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-03-31",,,,,,,"44","27","29",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-04-05",,,,"0.50","5.8",,"44","22","29",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-04-06",,,,"0.00","0.0",,"42","30","40",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-04-07",,,,"0.00",,,"58","26","40",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-04-08",,,,"0.00",,,"59","25","35",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-04-09",,,,"0.00",,,"53","24","47",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-04-10",,,,"0.00",,,"51","34","35",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-04-14",,,,,,,"63","28","35",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-04-15",,,,"0.00",,,"62","35","37",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-04-16",,,,"0.25",,,"39","32","34",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-04-17",,,,,,,"55","32","33",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-04-18",,,,"0.00",,,"46","31","31",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-04-19",,,,"0.04",,,"49","31","35",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-04-20",,,,"0.01",,,"47","30","32",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-04-21",,,,"0.00",,,"51","23","29",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-04-22",,,,"0.00",,,"58","29","31",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-04-23",,,,"0.00",,,"48","22","32",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-04-24",,,,"0.00",,,"55","22","30",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-04-25",,,,"0.00",,,"65","30","42",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-04-26",,,,"0.00",,,"72","32","35",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-04-27",,,,"0.00",,,"72","40","43",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-04-28",,,,"0.00",,,"62","33","38",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-04-29",,,,"0.00",,,"64","30","52",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-04-30",,,,"0.00",,,"74","30","37",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-05-01",,,,,,,"76","30","50",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-05-02",,,,"0.00",,,"85","42","58",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-05-03",,,,"0.00",,,"82","41","66",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-05-04",,,,"0.00",,,"73","48","56",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-05-05",,,,"0.00",,,"75","54","62",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-05-06",,,,"0.20",,,"63","49","54",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-05-07",,,,"0.23",,,"66","41","47",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-05-08",,,,"0.07",,,"53","35","38",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-05-09",,,,"0.00",,,"50","29","36",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-05-10",,,,"0.19",,,"54","36","38",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-05-11",,,,"0.06",,,"48","36","48",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-05-12",,,,"0.09",,,"55","43","50",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-05-13",,,,"0.00",,,"61","38","43",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-05-14",,,,"0.00",,,"64","32","39",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-05-15",,,,"0.00",,,"64","38","42",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-05-16",,,,"0.00",,,"67","39","55",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-05-17",,,,"0.63",,,"61","53","58",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-05-18",,,,"0.00",,,"72","43","43",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-05-19",,,,"0.00",,,"64","37","37",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-05-20",,,,"0.12",,,"66","40","52",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-05-21",,,,"0.76",,,"67","39","53",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-05-22",,,,"0.00",,,"67","41","45",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-05-23",,,,"0.23",,,"51","38","40",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-05-24",,,,"0.18",,,"51","37","39",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-05-25",,,,"0.00",,,"61","38","50",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-05-26",,,,"0.00",,,"65","34","45",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-05-27",,,,"0.00",,,"75","34","58",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-05-28",,,,"0.04",,,"78","42","57",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-05-29",,,,"0.00",,,"83","42","68",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-05-30",,,,"0.00",,,"94","61","70",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-05-31",,,,"0.50",,,"88","44","44",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-06-01",,,,"0.21",,,"48","40","41",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-06-02",,,,"0.15",,,"57","41","45",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-06-03",,,,"0.00",,,"68","39","40",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-06-04",,,,"0.00",,,"69","54","58",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-06-05",,,,"0.37",,,"73","54","66",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-06-06",,,,"0.18",,,,,,,,,,,,
"USC00212555","ELY 25 E, MN US","1999-06-07",,,,"0.10",,,"77","54","61",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-06-08",,,,"0.00",,,"75","53","58",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-06-09",,,,"0.16",,,"75","58","71",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-06-10",,,,"0.06",,,"84","61","63",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-06-11",,,,"0.16",,,"77","56","59",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-06-12",,,,"0.11",,,"64","37","61",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-06-13",,,,"0.00",,,"80","55","57",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-06-14",,,,"0.02",,,"68","43","44",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-06-15",,,,"0.00",,,"57","42","48",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-06-16",,,,"0.09",,,"60","38","51",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-06-17",,,,"0.00",,,"63","41","51",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-06-18",,,,"0.00",,,"74","48","55",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-06-19",,,,"0.00",,,"74","48","50",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-06-20",,,,"0.00",,,"76","50","57",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-06-21",,,,"0.00",,,"75","57","61",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-06-22",,,,"0.21",,,"79","61","62",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-06-23",,,,"0.49",,,"80","62","65",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-06-24",,,,"0.15",,,"80","55","57",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-06-25",,,,"0.00",,,"81","35","60",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-06-26",,,,"0.00",,,"83","59","73",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-06-27",,,,"0.93",,,"85","57","59",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-06-28",,,,"0.00",,,"73","51","56",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-06-29",,,,"0.43",,,"73","47","52",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-06-30",,,,"0.09",,,"73","47","55",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-07-01",,,,"0.51",,,"72","46","55",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-07-02",,,,"0.12",,,"76","53","56",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-07-03",,,,"0.00",,,"77","55","62",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-07-04",,,,"0.06",,,"80","62","73",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-07-05",,,,"1.29",,,"90","61","66",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-07-06",,,,"0.00",,,"87","57","65",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-07-07",,,,"0.05",,,"74","54","58",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-07-08",,,,"0.00",,,"72","47","53",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-07-09",,,,"1.03",,,"59","52","54",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-07-10",,,,"0.00",,,"72","49","71",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-07-11",,,,"0.00",,,"79","56","71",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-07-12",,,,"0.00",,,"81","56","60",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-07-13",,,,"1.28",,,"83","56","59",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-07-14",,,,"0.02",,,"83","56","66",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-07-15",,,,"0.00",,,"85","58","65",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-07-16",,,,"1.15",,,"87","64","64",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-07-17",,,,"0.00",,,"79","54","58",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-07-18",,,,"0.00",,,"73","52","59",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-07-19",,,,"0.00",,,"75","52","58",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-07-20",,,,"0.00",,,"83","52","61",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-07-21",,,,"0.00",,,"83","52","63",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-07-22",,,,"0.00",,,"88","63","68",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-07-23",,,,"0.25",,,"87","68","72",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-07-24",,,,"0.01",,,"91","64","67",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-07-25",,,,"0.00",,,"91","60","73",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-07-26",,,,"0.26",,,"85","62","67",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-07-27",,,,"0.00",,,"76","55","60",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-07-28",,,,"0.19",,,"76","60","63",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-07-29",,,,"0.01",,,"85","68","83",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-07-30",,,,"0.00",,,"90","67","72",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-07-31",,,,"0.00",,,"92","63","69",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-08-01",,,,"0.00",,,"76","55","57",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-08-02",,,,"0.00",,,"69","52","54",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-08-03",,,,"0.00",,,"77","52","57",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-08-04",,,,"0.02","0.0","0.0","78","56","58",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-08-05",,,,"0.00",,,"75","51","53",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-08-06",,,,"0.02",,,"77","50","51",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-08-07",,,,"0.34",,,"77","50","61",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-08-08",,,,"0.02",,,"70","48","50",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-08-09",,,,"0.00",,,"72","51","56",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-08-10",,,,"0.38",,,"63","56","58",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-08-11",,,,"0.00",,,"74","54","58",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-08-12",,,,"1.42",,,"75","53","53",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-08-13",,,,"0.81",,,"56","51","54",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-08-14",,,,"0.00",,,"72","44","53",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-08-15",,,,"0.00",,,"74","52","59",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-08-16",,,,"0.29",,,"76","54","62",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-08-17",,,,"0.04",,,"76","58","58",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-08-18",,,,"0.00",,,"66","57","58",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-08-19",,,,"0.11",,,"69","49","52",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-08-20",,,,"0.01",,,"77","52","60",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-08-21",,,,"0.00",,,"82","57","57",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-08-22",,,,"0.00",,,"81","57","60",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-08-23",,,,"0.00",,,"74","57","63",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-08-24",,,,"0.00",,,"76","58","58",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-08-25",,,,"0.00",,,"82","60","62",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-08-26",,,,"0.01",,,"84","61","65",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-08-27",,,,"0.00",,,"85","57","73",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-08-29",,,,"0.00",,,"73","48","52",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-08-30",,,,"0.00",,,"67","45","47",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-08-31",,,,"0.02",,,"68","47","58",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-09-01",,,,"0.80",,,"76","57","60",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-09-02",,,,"0.02",,,"87","62","62",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-09-03",,,,"0.30",,,"67","61","62",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-09-04",,,,"1.13",,,"68","65","68",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-09-05",,,,"0.18",,,"79","58","58",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-09-06",,,,"0.02",,,"79","47","50",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-09-07",,,,"0.00",,,"79","47","60",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-09-08",,,,"1.22",,,"65","51","54",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-09-09",,,,"0.09",,,"67","46","46",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-09-10",,,,"0.19",,,"54","45","48",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-09-11",,,,"0.14",,,"57","45","45",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-09-12",,,,"0.03",,,"57","45","50",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-09-13",,,,"0.16",,,"57","47","47",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-09-14",,,,"0.17",,,"52","45","45",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-09-15",,,,"0.05",,,"53","42","44",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-09-16",,,,"0.01",,,"60","39","39",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-09-17",,,,"0.00",,,"67","39","48",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-09-18",,,,"0.00",,,"69","47","57",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-09-20",,,,"0.12",,,"58","37","37",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-09-21",,,,"0.00",,,"49","31","34",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-09-22",,,,"0.00",,,"65","32","46",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-09-23",,,,"0.00",,,"68","46","46",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-09-24",,,,"0.00",,,"68","36","36",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-09-25",,,,,,,"64","36","44",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-09-26",,,,"3.02",,,"75","49","55",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-09-27",,,,"0.03",,,"64","45","46",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-09-28",,,,"0.00",,,"57","35","35",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-09-29",,,,"0.00",,,"61","35","40",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-09-30",,,,"0.03",,,"56","38","44",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-10-01",,,,"0.02",,,"50","37","37",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-10-02",,,,"0.09","0.0","0.0","46","31","32",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-10-03",,,,"0.00",,,"40","24","27",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-10-04",,,,"0.00",,,"46","27","35",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-10-05",,,,"0.05",,,"51","35","42",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-10-06",,,,"0.01",,,"44","23","24",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-10-07",,,,"0.07",,,"45","24","38",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-10-08",,,,"1.03",,,"45","40","44",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-10-09",,,,"0.00",,,"51","34","41",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-10-10",,,,"0.09",,,"42","34","42",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-10-11",,,,"0.00",,,"59","31","32",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-10-12",,,,"0.06",,,"59","32","46",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-10-13",,,,"0.00",,,"51","33","35",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-10-14",,,,"0.08",,,"49","35","39",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-10-15",,,,"0.00",,,"49","36","37",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-10-16",,,,"0.03",,,"45","36","42",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-10-17",,,,"0.04",,,"45","34","34",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-10-18",,,,"0.03",,,"43","35","36",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-10-19",,,,"0.13",,,"44","34","35",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-10-20",,,,"0.07",,,"42","23","24",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-10-21",,,,"0.01",,,"42","24","40",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-10-22",,,,"0.00","0.0","0.0","56","21","34",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-10-23",,,,"0.00","0.0","0.0","40","30","30",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-10-24",,,,"0.00",,,"38","26","27",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-10-25",,,,"0.00",,,"52","23","42",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-10-26",,,,"0.00",,,"55","35","35",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-10-27",,,,"0.00",,,"40","33","34",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-10-28",,,,"0.00",,,"54","31","31",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-10-29",,,,"0.00",,,"48","30","36",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-10-30",,,,"0.30",,,"51","36","42",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-10-31",,,,"0.02",,,"54","30","34",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-11-01",,,,"0.00",,,"65","34","52",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-11-02",,,,"0.03",,,"52","26","27",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-11-03",,,,"0.00",,,"35","18","18",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-11-04",,,,"0.00",,,"39","18","25",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-11-05",,,,"0.00",,,"48","25","28",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-11-06",,,,"0.00",,,"42","26","28",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-11-07",,,,"0.00",,,"42","25","30",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-11-08",,,,"0.00",,,"52","30","44",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-11-09",,,,"0.00",,,"72","41","41",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-11-10",,,,"0.00",,,"62","34","35",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-11-11",,,,"0.00",,,"36","27","31",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-11-12",,,,"0.00",,,"38","31","34",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-11-13",,,,"0.00",,,"47","34","47",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-11-14",,,,"0.00",,,"62","30","31",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-11-15",,,,"0.00",,,"39","24","26",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-11-16",,,,"0.00",,,"38","20","20",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-11-17",,,,"0.00",,,"35","20","29",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-11-18",,,,"0.00",,,"48","29","34",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-11-19",,,,"0.02",,,"37","28","28",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-11-20",,,,"0.00",,,"37","18","19",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-11-21",,,,"0.00",,,"35","19","35",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-11-22",,,,"0.00",,,"41","35","35",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-11-23",,,,"0.00",,,"41","30","30",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-11-24",,,,"0.16","2.0","2.0","30","25","25",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-11-25",,,,"0.00",,,"37","24","27",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-11-26",,,,"0.00","0.0",,"38","27","33",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-11-27",,,,"0.00","0.0",,"34","29","29",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-11-28",,,,"0.03","0.2",,"30","24","29",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-11-29",,,,"0.00","0.0",,"33","22","27",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-11-30",,,,"0.00",,,"23","13","21",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-12-01",,,,"0.00",,,"36","21","33",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-12-02",,,,"0.00",,,"42","22","27",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-12-03",,,,"0.00",,,"37","27","33",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-12-04",,,,"0.00",,,"36","33","33",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-12-05",,,,"0.00",,,"36","18","18",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-12-06",,,,"0.00",,,"20","11","17",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-12-07",,,,"0.00",,,"33","18","22",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-12-08",,,,"0.00",,,"32","22","31",,,,,,,
"USC00212555","ELY 25 E, MN US","1999-12-09",,,,"0.00",,,"40","26","26",,,,,,,
